image_full_path,bleu
/content/CholecT50/CholecT50/videos/VID36/000992.png,0.08954926586685844
/content/CholecT50/CholecT50/videos/VID05/001089.png,0.6724676084692047
/content/CholecT50/CholecT50/videos/VID05/000207.png,0.3447986959374164
/content/CholecT50/CholecT50/videos/VID110/000932.png,0.2760637633279776
/content/CholecT50/CholecT50/videos/VID05/001094.png,0.3031098437560884
/content/CholecT50/CholecT50/videos/VID36/000716.png,0.2823215582264461
/content/CholecT50/CholecT50/videos/VID36/002342.png,0.26469035002132224
/content/CholecT50/CholecT50/videos/VID36/000511.png,0.24520921438759752
/content/CholecT50/CholecT50/videos/VID36/001841.png,0.7653550873413657
/content/CholecT50/CholecT50/videos/VID36/002158.png,0.2299776308232385
/content/CholecT50/CholecT50/videos/VID05/000449.png,0.5099363383830838
/content/CholecT50/CholecT50/videos/VID36/001523.png,0.5610486333252704
/content/CholecT50/CholecT50/videos/VID36/000424.png,0.489018437623206
/content/CholecT50/CholecT50/videos/VID36/001006.png,0.3672393082328817
/content/CholecT50/CholecT50/videos/VID36/000734.png,0.17467582979737528
/content/CholecT50/CholecT50/videos/VID36/002067.png,0.3622059632427581
/content/CholecT50/CholecT50/videos/VID36/000467.png,0.485504721552876
/content/CholecT50/CholecT50/videos/VID36/001801.png,0.24838155336359857
/content/CholecT50/CholecT50/videos/VID110/001164.png,0.4319289963128228
/content/CholecT50/CholecT50/videos/VID36/000811.png,0.5549623548564377
/content/CholecT50/CholecT50/videos/VID110/000394.png,0.22653574915706734
/content/CholecT50/CholecT50/videos/VID05/000184.png,0.22503190313749674
/content/CholecT50/CholecT50/videos/VID36/000945.png,0.04509873279873249
/content/CholecT50/CholecT50/videos/VID110/001646.png,0.3450250512692642
/content/CholecT50/CholecT50/videos/VID36/001426.png,0.2837331942332447
/content/CholecT50/CholecT50/videos/VID110/001503.png,0.2865519597940331
/content/CholecT50/CholecT50/videos/VID110/001328.png,0.5098414891076302
/content/CholecT50/CholecT50/videos/VID36/001662.png,0.3665728497824871
/content/CholecT50/CholecT50/videos/VID110/000613.png,0.41332386846770064
/content/CholecT50/CholecT50/videos/VID110/000723.png,0.28738941464108675
/content/CholecT50/CholecT50/videos/VID05/000761.png,0.12602096096810556
/content/CholecT50/CholecT50/videos/VID110/001867.png,0.42332246090255954
/content/CholecT50/CholecT50/videos/VID110/001100.png,0.386332816846117
/content/CholecT50/CholecT50/videos/VID36/000919.png,0.12147183185205009
/content/CholecT50/CholecT50/videos/VID36/000937.png,0.10637875322123819
/content/CholecT50/CholecT50/videos/VID110/000386.png,0.14555624721525293
/content/CholecT50/CholecT50/videos/VID36/002016.png,0.3058464269680607
/content/CholecT50/CholecT50/videos/VID05/002276.png,0.43754989788568815
/content/CholecT50/CholecT50/videos/VID05/001295.png,0.27011999654779834
/content/CholecT50/CholecT50/videos/VID36/001635.png,0.22529848228871094
/content/CholecT50/CholecT50/videos/VID36/000181.png,0.18268847333128946
/content/CholecT50/CholecT50/videos/VID110/000670.png,0.4293223201130858
/content/CholecT50/CholecT50/videos/VID36/001690.png,0.4845494117048194
/content/CholecT50/CholecT50/videos/VID05/000020.png,0.3918870441785334
/content/CholecT50/CholecT50/videos/VID36/000958.png,0.14430647521707912
